,account_length,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_eve_minutes,total_eve_calls,total_night_minutes,total_night_calls,total_intl_minutes,total_intl_calls,churn,state_AK,state_AL,state_AR,state_AZ,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NV,state_NY,state_OH,state_OK,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UT,state_VA,state_VT,state_WA,state_WI,state_WV,state_WY,area_code_408,area_code_415,area_code_510
2216,0,0,0,0,-0.43653888871152546,-0.9005122422659475,-0.04337919132688203,0.3583671891736506,-0.045263494145556415,-1.8479034135030747,-0.9179081080784617,-1.6049423800438445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2217,1,0,0,0,-0.7975423742529341,0.9735692395660803,0.49279361513318104,0.5744792281410359,0.2197070073523218,-0.46663231745731815,-1.0776288581491766,-1.1035406292839844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2218,1,0,0,0,1.290070542135846,0.3488754122887377,0.617900603307196,1.1687873353013456,0.7580597723003906,1.180267835520315,-0.2790251077956004,0.4006646229955956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2219,1,0,0,0,1.0025745536503798,0.14064413652962354,-1.7472172207444157,1.2228153450431918,0.9389126542751324,0.22400323056556015,1.3980427679469087,-1.1035406292839844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2220,1,0,0,0,-0.38916739060880656,-0.27581841498860493,-2.348922259105153,-0.5060809666958904,0.9115744279301131,-0.6791355630028192,-0.8380477330431038,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2221,1,0,0,0,-1.428073348999467,0.7132801448671876,0.8720862300734484,2.3574035496219645,-0.24293990002492502,-0.04162582636631611,-0.6383967954547096,-1.1035406292839844,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2222,0,0,0,0,-0.9265888690844785,-0.015529320289712127,0.6397446806074206,1.2768433547850382,-0.17354286391833837,0.11775160779280965,0.04041639234582956,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2223,1,0,0,0,-0.545983384328152,-0.5881653286272762,-0.14862792740978295,0.8986472865921138,-0.4784692346897056,-1.2635194882529468,0.00048620482815090035,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2224,0,0,0,0,-0.7730398752342864,-0.9005122422659475,-0.8138793724620835,2.1953195203964255,0.5814127713018054,-1.316645299639322,-0.9179081080784617,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2225,1,0,0,0,-1.5244498451394812,-0.22376059604882634,-1.1713279101021257,-1.7487251907583556,-0.27658694783417986,0.2771290419519354,-0.19916473276024307,-0.10073712776426445,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2226,1,1,0,0,-0.5606848837393401,-1.5772638884830688,-0.05330831737243876,0.7365632573665749,-0.7392338552114267,-0.9447646199346954,-0.19916473276024307,-1.1035406292839844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2227,1,0,1,1,-0.47574288714136176,0.2968175933489592,2.1231561118135955,0.9526752963339602,-0.08101348244288889,-0.7853871857755697,0.4397182675226175,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2228,1,0,0,0,-0.17191189931013096,0.9215114206263019,2.577910084700093,0.9526752963339602,-1.1366896074582424,-1.90102922488945,-0.8779779205607824,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2229,0,0,0,0,-1.0311328648973752,-1.212859155904619,-0.3551537491573629,0.8446192768502675,0.6550156883845493,0.11775160779280965,0.2799975174519022,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2230,0,0,0,0,-1.7335378367652745,-0.9525700612057261,1.0885411778665843,-0.776221015405122,-2.213395137354381,0.4896322874974364,-0.6383967954547096,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2231,1,0,1,1,0.02900859264277995,-1.5772638884830688,-0.31940889539335854,-1.0463610641143535,-0.15882228050178923,-0.1478774491390666,0.8390201426994055,1.4034681245153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2232,0,0,0,0,-1.3512988520743712,0.2968175933489592,0.7708091444087694,0.08822714046441904,1.536147752889396,1.2333936469066902,-1.3571401707729285,1.4034681245153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2233,0,0,0,0,-0.05266640408604555,0.1927019554694021,-1.0382776210916658,0.8446192768502675,0.19867760247153785,0.3302548533383106,-0.11930435772488579,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2234,1,1,0,0,-0.19968139819793146,-1.5252060695432903,-0.7126022867974049,-0.12788489850296622,-0.2786898883222581,-0.5728839402300687,1.3181823929115515,-1.1035406292839844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2235,0,0,0,0,-0.14250890048775358,-0.17170277710904777,1.4976211709435217,-0.2899689277285052,-2.074601065141207,0.7021355330429374,-0.9179081080784617,1.9048698752751758,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2236,1,0,0,0,-0.37446589119761836,-0.27581841498860493,-1.1117531538287853,-0.938305044630661,-0.14620463757331897,1.020890401361189,-2.3553948587148983,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2237,0,1,1,1,0.05514459159600402,0.6091645069876306,-0.6808290834516235,-0.23594091798665887,0.003104137080246898,-0.7853871857755697,1.1983918303585148,2.406271626035036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2238,1,0,1,1,1.180626046519219,0.036528498650066424,0.27236701692182186,1.2228153450431918,-0.07260172049057519,-0.5728839402300687,0.3199277049695815,-0.6021388785241245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2239,0,0,0,0,0.25443158361433804,0.7653379638069663,0.09364274810180086,-0.07385688876111991,0.7223097840030576,-0.6260097516164439,-0.35888548283095845,0.4006646229955956,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2240,1,0,0,0,-0.3695653913938886,2.5873616266992157,-1.8465084811999828,-0.8842770348888146,-3.0966301423473066,-0.04162582636631611,-0.7182571704900678,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2241,1,0,0,0,-0.8269453730753114,0.036528498650066424,1.1342151576761454,-0.3439969374703515,0.068295292210677,0.7021355330429374,-2.8345571089270436,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2242,1,0,0,0,-0.6096898817766354,-1.5772638884830688,0.7569083679449902,-1.478585142049124,-0.9306014396265605,-0.9978904313210707,0.9188805177347634,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2243,1,1,0,0,-0.9576253678414322,-2.6184202672786396,0.27236701692182186,-0.23594091798665887,0.12928056636495058,-1.3697711110256974,0.4796484550402962,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2244,1,0,0,0,1.3243740407619522,-0.8484544233261689,0.10357187414735759,-0.9923330543725073,-0.0032046843839885247,1.5521485152249415,1.0386710802877996,1.4034681245153158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2245,1,0,0,0,0.5304930725577683,-0.379934052868162,0.39747400509583686,1.0607313158176528,1.3700154543312035,0.2771290419519354,0.7990899551817269,1.9048698752751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2246,1,0,0,0,1.3341750403694117,-0.22376059604882634,1.6644304885088745,0.30433917943180433,1.3721183948192823,1.3927710810658156,-1.8762326085027528,-0.6021388785241245,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2247,1,0,0,0,-0.5329153848515397,0.08858631758984498,1.3824433088150636,-0.5601089764377367,-0.570998616165155,1.3927710810658156,-0.15923454524256442,-1.1035406292839844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2248,0,0,0,0,-1.4395078485415027,-0.4840496907477191,-0.1764294803373419,1.3308713645268844,-1.9715569812253655,1.2333936469066902,1.6376238930529814,1.9048698752751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2249,0,0,1,1,-1.2532888559997806,-0.5881653286272762,0.22867886232137255,-1.2084450933398927,0.7580597723003906,0.11775160779280965,1.0386710802877996,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2250,0,0,0,0,0.4896555741933556,0.2968175933489592,-0.1287696753186695,0.08822714046441904,-0.8717191059603652,0.3833806647246859,-0.4387458578663157,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2251,0,0,0,0,-1.2369538566540152,-0.17170277710904777,-2.1900562423762455,-1.4245571323072779,-0.4700574727373919,-0.30725488329819245,0.00048620482815090035,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2252,1,0,0,0,-1.0245988651590692,-0.9005122422659475,-0.9648020883545455,-0.6141369861795831,0.24494229320926228,-1.2103936768665717,1.1185314553231576,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2253,0,0,1,1,-0.4953448863562797,-1.4731482506035116,1.33279767858728,-2.289005288176819,-1.0504690474470284,-1.2635194882529468,1.278252205393872,-0.10073712776426445,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2254,1,0,1,1,0.10905008943702903,1.0776848774456373,0.6496738066529774,0.7365632573665749,1.8011182543872744,-1.6354001679575738,0.3997880800049389,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2255,1,0,1,1,-0.7240348771969911,-0.8484544233261689,-1.161398784056569,-0.39802494721219783,-0.007410565360145074,0.5427580988838117,1.3980427679469087,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2256,0,0,0,0,1.1463225478931127,0.661222325927409,-0.13869880136422624,-0.23594091798665887,-0.7981161888776213,-0.5197581288436934,-1.5567911083613224,0.4006646229955956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2257,0,0,0,0,0.8865960582954477,-0.9525700612057261,-0.9052273320812052,-0.6681649959214294,-0.6929691644737016,-0.04162582636631611,-1.1574892331845346,1.4034681245153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2258,1,0,0,0,-0.2911573945342159,1.129742696385416,-1.304378199112586,1.2768433547850382,0.242839352721184,-0.5728839402300687,-0.598466607937031,0.9020663737554556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2259,0,0,0,0,-0.14250890048775358,0.5050488691080735,-0.7364321893067408,-0.12788489850296622,-0.08732230390712432,-0.1478774491390666,-0.23909492027792176,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2260,0,0,0,0,-0.0036614060487502524,-0.32787623392838344,-0.09898229718199936,0.034199130722572725,1.4310007284854764,-1.3697711110256974,3.075110643689418,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2261,1,0,0,0,-0.07063490336638707,0.40093323122851626,-1.0184193690005523,-0.18191290824481252,0.21129524540000807,0.11775160779280965,-0.15923454524256442,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2262,0,0,0,0,1.1038515495941235,0.24475977440918065,-1.0561500479736678,0.8446192768502675,0.43841281811247435,-0.4135065060709429,-0.11930435772488579,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2263,1,1,0,0,-0.1915138985250489,1.129742696385416,-0.23600423661068226,-0.12788489850296622,0.493089270802513,-0.6260097516164439,-0.8380477330431038,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2264,0,0,0,0,-2.292194814390441,0.2968175933489592,0.4828644890876243,0.1962831599481117,0.4972951517786696,0.9677645899748137,-0.03944398268952775,-0.10073712776426445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2265,0,0,0,0,1.8258585206769407,0.24475977440918065,0.5225809932698512,-2.5051173271442044,-1.1934690006363597,-1.2635194882529468,-1.8762326085027528,-0.6021388785241245,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2266,1,0,1,1,-1.1177083614299304,1.233858334264973,-0.66097083136051,0.30433917943180433,1.6118536104602188,1.4458968924521909,-0.6783269829723884,-0.10073712776426445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2267,1,0,0,0,0.22992908459569042,1.0776848774456373,-0.821822673298529,-0.3439969374703515,-1.33646895382569,0.0646257964064344,0.8390201426994055,1.4034681245153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2268,0,0,0,0,-0.45450738799186696,-0.4840496907477191,0.5523683714065214,0.3583671891736506,-0.3480869244288448,0.22400323056556015,0.5195786425579756,-1.6049423800438445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2269,0,0,1,1,0.13518608839025312,-1.1087435180250618,-1.4850882931417182,-0.8842770348888146,0.5645892473971781,-1.7416517907303244,-1.1574892331845346,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2270,1,0,0,0,-0.617857381449518,0.2968175933489592,-0.4544450096129302,0.5744792281410359,-3.151306595037345,1.8177775721568177,0.16020695489886624,1.9048698752751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2271,0,0,1,1,-1.1307763609065422,-0.4319918718079406,0.548396720988299,-0.5060809666958904,-0.09152818488328086,2.3490356860205703,-0.35888548283095845,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2272,0,1,0,0,0.46842007504386124,-0.06758713922949068,1.1878324383221517,0.30433917943180433,0.18816290003114586,-0.30725488329819245,-1.6366514833966797,-0.6021388785241245,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2273,1,0,0,0,0.36714307910011734,-1.212859155904619,0.9098169090465635,-0.12788489850296622,0.7769862366930963,-0.6260097516164439,1.3581125804292302,-1.1035406292839844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2274,1,1,0,0,0.1613220873434772,1.129742696385416,-0.4286292818944825,-1.2084450933398927,-0.5857191995817036,-0.5728839402300687,-1.2373496082198918,-1.1035406292839844,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2275,1,0,0,0,1.7278485246023498,2.0667834373014298,0.6397446806074206,0.3583671891736506,0.7706774152288609,-0.3603806946845676,-0.6383967954547096,0.4006646229955956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2276,1,0,0,0,0.33774008027774044,0.036528498650066424,-0.31940889539335854,1.9792074814290401,-0.709792688378329,0.2771290419519354,0.04041639234582956,-0.10073712776426445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2277,1,0,0,0,-0.7599718757576747,0.036528498650066424,1.5651392280533072,0.5744792281410359,0.5120157351952181,-0.46663231745731815,0.6792993926286902,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2278,1,0,1,1,-0.6407263805335892,-0.7443387854466118,0.14527420353869572,-0.07385688876111991,0.030442363425266267,0.7552613444293127,0.12027676738118757,0.9020663737554556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2279,0,0,0,0,-1.0899388625421296,2.951766359277665,1.2553504954319379,-0.938305044630661,0.7307215459553713,0.17087741917918492,0.2001371424165449,1.4034681245153158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2280,1,0,1,1,-0.8792173709817596,-0.27581841498860493,-2.487930023742947,-1.154417083598046,-0.8443808796153464,-0.8916388085483201,-0.8779779205607824,1.9048698752751758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2281,0,0,0,0,-0.04613240434773942,2.899708540337887,-0.6152968515509489,-1.640669171274663,0.3795304844462796,0.9146387785884385,0.2799975174519022,0.4006646229955956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2282,1,0,0,0,0.11721758910991158,-0.7963966043863904,-0.22011763493779127,0.08822714046441904,1.9840740768500944,-0.9447646199346954,1.5178333304999454,-1.1035406292839844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2283,1,1,0,0,0.9045645575757892,-0.11964495816926923,-1.933884790400882,0.9526752963339602,0.5919274737421973,-1.476022733798448,0.04041639234582956,-0.6021388785241245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2284,1,0,0,0,1.6788435265650545,-1.5772638884830688,-0.2598341391200182,-1.2084450933398927,-1.1724395957555758,-0.6791355630028192,1.0786012678054782,0.4006646229955956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
